"","genes","log2FoldChange","pvalue","sig"
"19734","LOC644277",0.00700163508275686,0.418893626964245,"No significant"
"19735","GNPDA1",0.0389533455902491,0.795668838649545,"No significant"
"19736","RPS19",-0.0463224458056981,0.537214600287426,"No significant"
"19737","EDG6",0.0693734948527815,1.4106049698454,"No significant"
"19738","GAS6",0.0285285905077499,0.965206362335972,"No significant"
"19739","PAIP2",-0.19358738933945,3.34108494712052,"Down regulated"
"19740","ACOT7",-0.00179669509283631,0.0739930786314228,"No significant"
"19741","LOC645373",0.0010726199232769,0.0549182602673574,"No significant"
"19742","LOC646552",-0.00226043457002678,0.0827675033234781,"No significant"
"19743","MCM3AP",0.0501560204909826,1.6359479788577,"No significant"
"19744","P2RY10",-0.0131764594783839,0.288346447933801,"No significant"
"19745","CIC",0.0824707119458257,2.69246239604122,"No significant"
"19746","COPS7B",0.015986265813396,0.320953176332591,"No significant"
"19747","GRIN2B",0.012599724503449,0.308039803370372,"No significant"
"19748","ODZ1",-0.000735015978447606,0.0340615882677402,"No significant"
"19749","OPN5",-0.0058757880545155,0.404257426029198,"No significant"
"19750","PPP1R3F",0.0224053889276483,0.954251912072769,"No significant"
"19751","C1orf147",-0.0130020015822279,1.15233190563653,"No significant"
"19752","OR52E6",-0.00185758051366314,0.0703557250263144,"No significant"
"19753","CREBZF",-0.0259241208167094,0.990676247485245,"No significant"
"19754","RFC3",-0.0150750376962199,0.958933944679914,"No significant"
"19755","CD36",0.00272388391717548,0.0158957906587458,"No significant"
"19756","CES7",-0.00359237988507832,0.245685879081874,"No significant"
"19757","FASN",0.156971988410545,4.27625832235589,"Up regulated"
"19758","FLJ32955",0.00785972695026249,0.424921320805745,"No significant"
"19759","TAF9L",-0.0232864560108101,1.72209639554123,"No significant"
"19760","LILRB3",0.273293643438333,7.6345113644102,"Up regulated"
"19761","TAC3",0.00313713724927034,0.115146882324303,"No significant"
"19762","LOC441340",0.00780189169515388,0.648491383268191,"No significant"
"19763","LOC401860",0.00232270793288158,0.0999698826260543,"No significant"
"19764","ORC3L",-0.064224326997075,3.1842168327382,"No significant"
"19765","SPOCD1",0.0274396646422366,1.14352076669347,"No significant"
"19766","EPB41L4B",0.00725758239734731,0.290935545301047,"No significant"
"19767","DOHH",-0.00959212312831781,0.263003827878984,"No significant"
"19768","LOC652760",-0.0145504340842812,0.871322289113306,"No significant"
"19769","rab1c",0.0147084004290416,1.14282904163231,"No significant"
"19770","PRRT3",0.0303506284293125,1.80258232703216,"No significant"
"19771","LOC651427",0.00148588721014598,0.0766441473345855,"No significant"
"19772","NCF4",0.0830306310830906,1.01036091541262,"No significant"
"19773","TPTE2",-0.00334560755895374,0.169543662096242,"No significant"
"19774","SSR2",0.0377339878267247,0.926931728223074,"No significant"
"19775","TSPAN14",0.0366027793305737,1.10252530619817,"No significant"
"19776","EPHB2",-0.00113592404608553,0.0606177311951258,"No significant"
"19777","LOC647197",-0.000727333560224253,0.0361904092037052,"No significant"
"19778","CAPN10",-0.00743320181452756,0.535535541585986,"No significant"
"19779","SEPP1",0.0095640827320933,0.694893534583339,"No significant"
"19780","ATP6V0E2",0.0220184912598231,0.230513291847941,"No significant"
"19781","NXT2",-0.0294980637749278,1.88919629899557,"No significant"
"19782","RSPH10B",0.00104842916200365,0.0555241239597996,"No significant"
"19783","MUT",-0.00919188204178312,0.239124694318811,"No significant"
"19784","MAGEB3",0.00297772694204301,0.100102012865043,"No significant"
"19785","MICAL2",-0.0165234613368677,0.233258959448267,"No significant"
"19786","OTUD7A",-0.00571658747493053,0.352468309523923,"No significant"
"19787","CASRL1",0.00814886812844673,0.475837549597163,"No significant"
"19788","HERPUD2",-0.0670639581701593,1.89338076669028,"No significant"
"19789","CHCHD6",-0.0203910806411125,1.45012884779111,"No significant"
"19790","ARMCX2",-0.00591016563839464,0.200908596440663,"No significant"
"19791","SWAP70",-0.134553999881502,4.54632152645982,"Down regulated"
"19792","DNAJC14",0.00232855671697685,0.064801765471322,"No significant"
"19793","UBE2G2",-0.0428207010096138,1.1241848419179,"No significant"
"19794","LOC284577",0.0147523795647873,1.22362192113345,"No significant"
"19795","TMEM14A",-0.00848334883103519,0.196529881200529,"No significant"
"19796","DBX1",0.0177867055654524,0.907039116397437,"No significant"
"19797","POLE3",-0.109242745573864,3.5169152389625,"Down regulated"
"19798","STAT4",-0.140394887822278,2.62596014415812,"Down regulated"
"19799","LOC653111",0.012479855724929,0.618890269592602,"No significant"
"19800","MTCH2",-0.0123587422671774,0.618148735033318,"No significant"
"19801","SLC26A6",0.099271932929776,6.98043043384709,"No significant"
"19802","OFD1",-0.0546203457026522,1.53745055096988,"No significant"
"19803","CD58",-0.145435680255764,3.00010226031112,"Down regulated"
"19804","COL1A2",0.000828359568697756,0.0439040295204193,"No significant"
"19805","FLJ10120",-0.0263744966398605,2.5645045586777,"No significant"
"19806","LOC642943",0.00404981876949773,0.179655696227573,"No significant"
"19807","ALDH6A1",-0.000383640597156898,0.00729797233872758,"No significant"
"19808","ABHD13",-0.00187159801146564,0.0840053807021653,"No significant"
"19809","SOCS5",0.00103984888839648,0.0463543368037541,"No significant"
"19810","DOK6",-0.0184720322604184,2.15688720512318,"No significant"
"19811","REGL",-0.000842721568042215,0.0326843434612463,"No significant"
"19812","IL15",0.0118322823551038,1.02126625445463,"No significant"
"19813","MTHFD1",-0.00327954397838059,0.129748562986432,"No significant"
"19814","SH3BP4",-0.0150413622998018,1.02739102964297,"No significant"
"19815","PMM2",0.00908136790782699,0.205527824683259,"No significant"
"19816","GPR84",0.0337291566779809,1.27617313065551,"No significant"
"19817","RAB6IP1",0.0668166022810368,1.05414559509063,"No significant"
"19818","ZNF8",0.00141680231797103,0.0410278618017251,"No significant"
"19819","SLC1A2",0.0252233047649177,1.0206819987286,"No significant"
"19820","ERMAP",0.000465806632366395,0.0211713287281731,"No significant"
"19821","ADAM12",-0.00192507639184036,0.0931786943193116,"No significant"
"19822","LTBP1",-0.0101041760564966,0.503242967587042,"No significant"
"19823","C20orf59",0.00618434818129376,0.262358491025434,"No significant"
"19824","NAP1L3",0.0116827364848779,0.793188079734175,"No significant"
"19825","ATP2C2",-0.00500539728879446,0.250080762583984,"No significant"
"19826","ABLIM1",-0.0813401491517212,0.998930598564809,"No significant"
"19827","SYNE1",-0.0217427846617326,1.40644477256674,"No significant"
"19828","METTL1",-0.00157280329701148,0.0727928014316789,"No significant"
"19829","CD79B",-0.128599611133552,1.73720900621496,"Down regulated"
"19830","LEMD1",-0.0173591627488046,1.33712639035342,"No significant"
"19831","LOC442421",0.003283748398478,0.146284582757821,"No significant"
"19832","LOC642397",-0.00287033397387759,0.168092036039636,"No significant"
"19833","ACOT12",-0.00730861119078252,0.436253274678675,"No significant"
"19834","ERG",-0.000467265085943858,0.0219640545839098,"No significant"
"19835","LY6G5B",0.0278655181372001,3.33312286348013,"No significant"
"19836","FAM39DP",0.213176839713332,5.79882344494971,"Up regulated"
"19837","TTLL3",0.00648323437101972,0.230985095989425,"No significant"
"19838","SLC30A2",0.0106969966080932,1.01486506903943,"No significant"
"19839","FGF16",-0.00173680484455918,0.0786284622100864,"No significant"
"19840","SUSD3",-0.0263347690852118,0.404414111629143,"No significant"
"19841","HTRA2",0.0705081404201557,3.70875808058889,"No significant"
"19842","LOC646103",0.0113005721609403,0.653232448471487,"No significant"
"19843","DUSP13",0.0139220264584221,0.631286301698278,"No significant"
"19844","SDF4",-0.00845804027864894,0.46262048693607,"No significant"
"19845","LOC653983",-0.00753943972639171,0.448880182954891,"No significant"
"19846","SUMO1P1",0.0248798535251966,0.848536851611525,"No significant"
"19847","SMTN",0.00445062763063309,0.149710711217568,"No significant"
"19848","BRD3",0.0649811737015078,1.1317958096706,"No significant"
"19849","GNAS",-0.00201746879343467,0.105674444664384,"No significant"
"19850","C20orf29",0.0787214935537754,3.28910325083736,"No significant"
"19851","PMP22",-0.0330515360342263,0.841040006755167,"No significant"
"19852","OR11L1",0.000259016003186119,0.00749535556320177,"No significant"
"19853","HMGB4",-0.0134487269098873,0.978889665465616,"No significant"
"19854","SRPR",0.0572344508682399,1.42665233884264,"No significant"
"19855","FAM108B1",-3.15098198280239e-05,0.000573428935956704,"No significant"
"19856","RNF17",-0.00273408493886595,0.159302491738327,"No significant"
"19857","PTHLH",0.0219043063711482,1.36433983654429,"No significant"
"19858","LMOD3",-0.128266601806502,1.85012914262415,"Down regulated"
"19859","LOC653887",0.00760353354800802,0.302664678797241,"No significant"
"19860","NEDD8",-0.123751628672352,6.79255971548533,"Down regulated"
"19861","LOC727735",-0.00320511194681394,0.173336555561864,"No significant"
"19862","MAPK8IP2",-0.00556966422108562,0.279374550024417,"No significant"
"19863","TNFAIP6",-0.264091726021894,2.7424268560533,"Down regulated"
"19864","LOC731314",0.0636816163549128,2.33086130748946,"No significant"
"19865","RHOT1",-0.00524320910503651,0.261198076765194,"No significant"
"19866","TM9SF2",0.0531574906186965,0.516731111496356,"No significant"
"19867","PDE4A",-0.0025465614734097,0.0933812258374144,"No significant"
"19868","NCOA1",0.0344637254403821,0.373327245969848,"No significant"
"19869","CTNNB1",0.00182737703434732,0.0718002625152942,"No significant"
"19870","METAP1",-0.0913121308347371,3.26094734725995,"No significant"
"19871","ERVWE1",-0.000133924209143821,0.00377930307715416,"No significant"
"19872","TTRAP",-0.00727549425537166,0.289393436288118,"No significant"
"19873","ZDHHC13",-0.00233872373355215,0.071212586417271,"No significant"
"19874","OBFC2A",-0.097003953052651,1.17902231722113,"No significant"
"19875","KIAA1160",-0.22602959686572,13.7556155724344,"Down regulated"
"19876","LOC652698",0.000736046311078375,0.0302076364630779,"No significant"
"19877","MASP1",0.00940427191273496,0.66214149737699,"No significant"
"19878","C1QC",0.00671700981591705,0.241627908768395,"No significant"
"19879","LOC728229",0.000412569480437774,0.0101061341169085,"No significant"
"19880","LOC388965",0.00128173260570819,0.0660850454871289,"No significant"
"19881","ZNF621",-0.0285361702706961,1.16974196392437,"No significant"
"19882","OR11A1",-0.00735739489170495,0.323498531971691,"No significant"
"19883","C19orf18",-0.00402826165378123,0.200025197514978,"No significant"
"19884","C2orf60",-0.00797155283163686,0.564912504773232,"No significant"
"19885","CSNK1A1",0.0473309076144517,1.43689288520129,"No significant"
"19886","CTCF",0.0129573274630612,0.210132134759723,"No significant"
"19887","CHD1L",-0.0157462646370066,0.650084962080741,"No significant"
"19888","PRKAB2",-0.0220337364515233,0.742697665476994,"No significant"
"19889","POLR3H",0.0440106078004661,1.62634468398753,"No significant"
"19890","LOC653143",0.00148409037088548,0.0583188512860087,"No significant"
"19891","GPRC5B",0.0115883116216215,0.409072539851824,"No significant"
"19892","GPATCH2",-0.0202056841352833,1.16218977335625,"No significant"
"19893","RNF34",-0.069481830176727,2.06461906478477,"No significant"
"19894","ASB9",-0.0138640424582848,1.21654098789597,"No significant"
"19895","SLC24A5",-0.0110105366730666,0.75207176424075,"No significant"
"19896","CASP9",0.0109635102800425,0.390365185576251,"No significant"
"19897","RBBP9",-0.024504533040318,0.874977062452406,"No significant"
"19898","LOC644917",0.0117498508517278,0.956373653917756,"No significant"
"19899","FLJ37673",-0.00635573892823782,0.403161107221379,"No significant"
"19900","UHRF1",0.0204215917674437,0.705996261776772,"No significant"
"19901","DMD",0.00172295362141739,0.0791507309106257,"No significant"
"19902","MEPE",-0.0050849965248041,0.306267506400423,"No significant"
"19903","ZNF471",-0.00411349096830715,0.190515595712844,"No significant"
"19904","HTR4",-0.00204083171597969,0.0687799101526727,"No significant"
"19905","PCBD1",0.00969394073601304,0.267032355333123,"No significant"
"19906","TUT1",0.0284640489797701,1.3041998737785,"No significant"
"19907","FXYD7",0.00580859979760717,0.27981587769139,"No significant"
"19908","CCNA2",0.00592760973322459,0.23642288760359,"No significant"
"19909","VKORC1",-0.0139249258017857,0.26856731055674,"No significant"
"19910","LOC652644",0.00698933452487083,0.411996727303332,"No significant"
"19911","LOC400464",0.0560453625793791,1.33483641874342,"No significant"
"19912","LOC653866",0.0031606851595507,0.194199576973787,"No significant"
"19913","CD37",0.119394825490058,3.30605779265011,"Up regulated"
"19914","GGTL3",0.0285450877840843,1.30023387192984,"No significant"
"19915","MKI67IP",-0.264853067199732,11.6476811794552,"Down regulated"
"19916","PRKACA",0.0134674403617341,0.625735936409465,"No significant"
"19917","HERC1",0.0955606041925794,3.47105840600154,"No significant"
"19918","LOC646198",-0.00063614053951877,0.0306234238420277,"No significant"
"19919","ZNF3",-0.0107147349769843,0.360661564437788,"No significant"
"19920","TACR1",-0.000327280879908187,0.0135391333536959,"No significant"
"19921","LOC649821",-0.0909581825762604,1.34168700856666,"No significant"
"19922","LRRC59",-0.00188283890503715,0.0788176364992437,"No significant"
"19923","OR6B3",0.000996369589854496,0.0421726712680776,"No significant"
"19924","C1orf122",0.0467840244975379,2.65258480430923,"No significant"
"19925","PAPOLG",-0.00589108590430687,0.254988776840163,"No significant"
"19926","FAM149A",0.001359954761603,0.0699724295480505,"No significant"
"19927","ZSCAN12",-0.016896625825396,1.38189317084033,"No significant"
"19928","LOC653625",0.00898669783826112,0.411769263783527,"No significant"
"19929","LILRA3",0.00577299599907555,0.0361210177512116,"No significant"
"19930","NIPSNAP3B",0.0125393492643253,0.646209134604247,"No significant"
"19931","MVK",0.0203927967240727,1.31696456266285,"No significant"
"19932","MME",-0.000344431325003391,0.0139065724425481,"No significant"
"19933","KCTD15",0.0121256921427033,0.541932111475561,"No significant"
"19934","WDR40A",0.00576545233194814,0.0217348708047393,"No significant"
"19935","DUOX2",-0.00524734938812976,0.288230071507456,"No significant"
"19936","LOC649768",8.57409181644897e-05,0.0046521087658184,"No significant"
"19937","KIAA1967",0.00312817582996772,0.137653511160476,"No significant"
"19938","TNPO1",0.0982096474248042,4.43587369660031,"No significant"
"19939","CENTD2",0.0170515706127343,0.615960037302164,"No significant"
"19940","LOC346950",-0.123758695713326,9.69402709326696,"Down regulated"
"19941","RDM1",0.000679823820423309,0.0155710355990327,"No significant"
"19942","SYNGR3",-0.00354822272785604,0.197835198434327,"No significant"
"19943","AQP6",-0.0128001736087553,0.699377815909499,"No significant"
"19944","LOC642398",-0.0231612205102092,1.88766746977652,"No significant"
"19945","RNF113A",0.0374389472672405,1.42030652863176,"No significant"
"19946","ZZEF1",0.0982282493468176,4.79834883732084,"No significant"
"19947","LOC400927",0.00180775946425804,0.0792727477699365,"No significant"
"19948","TMEM149",0.146358495907094,2.48356885759641,"Up regulated"
"19949","P2RY5",-0.0504415522965509,0.506074058300348,"No significant"
"19950","BCCIP",-0.0550772563816322,3.75567209283634,"No significant"
"19951","LPL",-0.00963619917851855,0.602478500707299,"No significant"
"19952","FBXO22",-0.0173130053999344,0.806419322004568,"No significant"
"19953","C1orf74",-0.00396299470722994,0.159040325976764,"No significant"
"19954","LOC343705",0.00282807842068422,0.135227191574905,"No significant"
"19955","CNIH",0.0733968095391919,1.91100064264858,"No significant"
"19956","ACVR1B",0.0153385706636655,0.697631633990541,"No significant"
"19957","LOC642370",-0.00767857895969026,0.454852410157195,"No significant"
"19958","FLJ46020",-0.00162070822493643,0.0584543923863036,"No significant"
"19959","LOC497256",0.000756194344621264,0.0366967079571549,"No significant"
"19960","IQCF1",0.00626321077718117,0.360736846408905,"No significant"
"19961","COL14A1",0.016557221286666,0.464290196620948,"No significant"
"19962","PLAGL2",0.0116771562533149,0.180769554641223,"No significant"
"19963","LOC729764",-0.0104465294627341,0.298763438852869,"No significant"
"19964","IL21R",0.00264756105676867,0.131070276257981,"No significant"
"19965","PSME2",-0.168957719978783,4.17774367335646,"Down regulated"
"19966","LOC650796",-0.00740094992785156,0.325657910730599,"No significant"
"19967","LOC653355",0.0348525011388547,2.76176236266257,"No significant"
"19968","LOC645079",0.00418117870291557,0.115246827143181,"No significant"
"19969","SIX6",-0.00791260798389093,0.449521336274982,"No significant"
"19970","PRX",0.00473540037386933,0.254827014113849,"No significant"
"19971","BOLA3",-0.237432723134884,12.6328179564186,"Down regulated"
"19972","ZNF519",-0.0176619237992091,1.90493240007242,"No significant"
"19973","MTRF1L",0.0149948137110769,0.290354021582091,"No significant"
"19974","DEADC1",0.00110306821279771,0.0551056606955999,"No significant"
"19975","TRIM9",0.0136866772929745,0.659822185315907,"No significant"
"19976","C19orf63",0.0101011970787832,0.500182711027521,"No significant"
"19977","NDUFV1",0.0659711148586215,1.47953801679374,"No significant"
"19978","ZNF385A",0.120441324820025,3.61279996546606,"Up regulated"
"19979","EIF5",0.0202677606212154,1.09792244175482,"No significant"
"19980","C11orf10",-0.241682979563002,11.3532394847172,"Down regulated"
"19981","SNTB2",0.107844339609752,8.01148184189117,"Up regulated"
"19982","LOC387646",0.00198620858521181,0.0916975969214376,"No significant"
"19983","SLC18A1",0.00245326877102059,0.125838230979381,"No significant"
"19984","FAM102B",-0.0161996353682321,0.512749021969593,"No significant"
"19985","KIR2DL1",0.0852176750668461,0.930518738796776,"No significant"
"19986","ICAM2",0.00459123891764435,0.0458095335422755,"No significant"
"19987","PRKX",0.016378438125864,0.348553869538003,"No significant"
"19988","KCTD13",0.0958301578718803,4.50442266170851,"No significant"
"19989","TGM3",0.0877210190415099,1.20662930507061,"No significant"
"19990","ZCCHC3",0.0039776832324927,0.100950950870748,"No significant"
"19991","C11orf31",0.0159351789011941,0.915030191044103,"No significant"
"19992","ERCC6",0.00131254459124452,0.058920504866608,"No significant"
"19993","RBM5",0.125957904664459,4.76232844247189,"Up regulated"
"19994","KATNAL1",-0.0113495070810998,0.903735570858142,"No significant"
"19995","AMPD2",-0.00245157293249498,0.0952789804032348,"No significant"
"19996","CTNNB1",0.00437459984860045,0.243047161539712,"No significant"
"19997","KRTAP26-1",-0.0156496247525855,1.25313772775918,"No significant"
"19998","JARID1A",0.0108683118163029,0.171766525342266,"No significant"
"19999","LOC647971",-0.00416742695536776,0.209150287631113,"No significant"
"20000","OR52B2",-0.00953237504734883,0.686562787378753,"No significant"
"20001","LOC650010",0.00365440696160668,0.208123774064598,"No significant"
"20002","ATRNL1",0.00196381031280346,0.086180464538629,"No significant"
"20003","SARS",-0.00389067627772199,0.0543361801773195,"No significant"
"20004","RAB22A",-0.0433899662293857,0.912116958759578,"No significant"
"20005","DCTN3",0.012206980970892,0.9493354785194,"No significant"
"20006","NKX6-2",-0.00918034655749267,0.769485211368169,"No significant"
"20007","NHLH2",-0.00585557627128175,0.421062470324837,"No significant"
"20008","SEC61G",-0.179198919013261,7.4095951096161,"Down regulated"
"20009","LOC389199",0.00443833490145895,0.269692311847359,"No significant"
"20010","ANKRD17",0.0152818392834195,0.915844567920531,"No significant"
"20011","TADA2L",-0.00461022479349804,0.255054948946721,"No significant"
"20012","GLRA3",0.00295997519860514,0.15202456820062,"No significant"
"20013","LOC643612",0.0147473219555714,0.845780958101036,"No significant"
"20014","CLK2",0.11617484025842,7.10141882985598,"Up regulated"
"20015","WWTR1",0.00840459173541497,0.614430415494882,"No significant"
"20016","SLC43A2",0.135074837504911,2.74099710306118,"Up regulated"
"20017","TET3",0.00166978577712307,0.0786391727295081,"No significant"
"20018","MGC48637",0.0023028362027171,0.107390424282616,"No significant"
"20019","LOC653257",0.00221987785179145,0.123342565403941,"No significant"
"20020","ECE2",0.0117986476377983,0.921451625287346,"No significant"
"20021","NOV",0.105910473283025,1.99801276198138,"Up regulated"
"20022","CYP2S1",0.000944226017838723,0.0372022233072564,"No significant"
"20023","LYZL1",0.00854630202008977,0.528405827757358,"No significant"
"20024","C12orf28",0.00299595257997876,0.169475208449364,"No significant"
"20025","LOC653736",0.00284013539986994,0.172085612015338,"No significant"
"20026","CDKN1A",-0.00302744727460258,0.171989341065829,"No significant"
"20027","LOC652877",-0.00530781333707342,0.318176943795457,"No significant"
"20028","LOC652357",0.0105909019420354,0.800461809486366,"No significant"
"20029","SIVA",0.0445876004039807,1.03461331225834,"No significant"
"20030","DAAM1",0.0185747309020536,0.44057466882848,"No significant"
"20031","HCN3",0.0179134839244028,1.27652869952956,"No significant"
"20032","GLP1R",-0.0115607584871382,0.635128915831163,"No significant"
"20033","RNF212",0.000594319760875983,0.0278457761227106,"No significant"
"20034","LCE3B",0.00385854870650082,0.200957617510692,"No significant"
"20035","ZNF503",0.0102968975223483,0.318169899327934,"No significant"
"20036","SPINK1",-0.018356448442173,1.26374254083868,"No significant"
"20037","STAG3",-0.00851446226378716,0.365842100235018,"No significant"
"20038","C1orf135",0.00270430534230925,0.135892760329458,"No significant"
"20039","LOC150383",-0.0030958856360126,0.152621242664087,"No significant"
"20040","CDC20B",0.00286322704549935,0.170924710852468,"No significant"
"20041","PIP4K2C",0.0304047754863372,1.21691479315197,"No significant"
"20042","ALS2CR14",0.00230233300921334,0.0217760117901775,"No significant"
"20043","C16orf48",0.0405734884127273,1.98814364617611,"No significant"
"20044","SNORA65",0.00102052394694585,0.0546223832964946,"No significant"
"20045","OR8G2",-0.00186501308713893,0.062731521448846,"No significant"
"20046","LOC652078",0.0149277911535091,0.532419232495673,"No significant"
"20047","FKBP11",0.058565008226461,1.10648232070068,"No significant"
"20048","GUCA1C",0.0212713172862715,0.8410009159328,"No significant"
"20049","ZNF335",2.70772166457434e-05,0.000769928996799214,"No significant"
"20050","C2orf56",-0.010748061354569,0.61046945404598,"No significant"
"20051","ADD3",-0.0324442708855468,0.271371144259388,"No significant"
"20052","RETNLB",0.00611375794927138,0.3330886344706,"No significant"
"20053","ADAMTS13",0.0149953712585456,0.504711513424981,"No significant"
"20054","NUDT17",0.0108910801753366,0.480058564563989,"No significant"
"20055","EIF6",0.0262451697916397,0.48679792932294,"No significant"
"20056","GPX1",-0.00130748864475372,0.0426029450460762,"No significant"
"20057","SNX16",0.00464929839979611,0.0808324809090536,"No significant"
"20058","OR10H1",0.00789923478707255,0.662458764328403,"No significant"
"20059","LOC651638",0.0192299342774449,1.80559258358705,"No significant"
"20060","CCDC17",0.0402348821607417,3.18509181546298,"No significant"
"20061","LOC652801",-0.0103878495687724,0.9004515514537,"No significant"
"20062","RUNX3",0.0661764735888628,0.682812400030213,"No significant"
"20063","LOC651296",0.00808109724296902,0.317840526775489,"No significant"
"20064","LOC390874",-0.00248026892181485,0.127091744530658,"No significant"
"20065","CENPO",0.00115680747134572,0.0405313594622463,"No significant"
"20066","PRIC285",0.315312533851662,8.22053069355936,"Up regulated"
"20067","THUMPD2",-0.0616480540588835,4.83122313331575,"No significant"
"20068","ACTR3B",-0.00959595508097433,0.305807472966547,"No significant"
"20069","CAPN12",0.0450317897188359,2.54953921023496,"No significant"
"20070","MGC13057",-0.00429907491803938,0.0213553476128234,"No significant"
"20071","C3AR1",0.0543129115818308,1.63376039601807,"No significant"
"20072","ZNF177",0.00737389538348499,0.314482108014703,"No significant"
"20073","FLJ40296",0.00382255939231158,0.219059785336231,"No significant"
"20074","SPSB2",-0.0250581449259961,0.444465240598864,"No significant"
"20075","LOC641947",0.00773088781113707,0.465358634421898,"No significant"
"20076","HSPG2",0.018773719851457,1.48008903221696,"No significant"
"20077","UNQ6975",-0.00566627056630775,0.313857945649701,"No significant"
"20078","NPC1L1",-0.00452374709960512,0.184513943116832,"No significant"
"20079","TSC22D1",0.106753540058289,2.13819985896028,"Up regulated"
"20080","CLCNKA",0.00447837854675548,0.238980360128333,"No significant"
"20081","CTAG2",-0.00820234726114322,0.473769096819765,"No significant"
"20082","XPA",-0.0194428954976136,1.52483378795044,"No significant"
"20083","LOC649355",0.00566056892971201,0.340779333716603,"No significant"
"20084","B3GALNT1",0.00495218360762451,0.231583819902795,"No significant"
"20085","ABHD2",0.000626765139128516,0.0274364553614267,"No significant"
"20086","GPRASP1",0.00373767008666892,0.171473464333903,"No significant"
"20087","NOL5A",0.0043441767852066,0.038503927896864,"No significant"
"20088","GPR125",-0.0259421927543784,3.3044442390212,"No significant"
"20089","CLDN12",0.000356864780367339,0.0135845133031682,"No significant"
"20090","LOC648754",0.0043622456417074,0.249348857477453,"No significant"
"20091","PLLP",0.000420076891842314,0.0165713009344195,"No significant"
"20092","SELS",-0.134669289548418,4.29062226550918,"Down regulated"
"20093","A2BP1",-0.000845737919765277,0.0304982908458973,"No significant"
"20094","CITED4",0.0662509551919825,1.30641972319188,"No significant"
"20095","ATP6V1B2",0.0144435754927059,0.162688016750851,"No significant"
"20096","LOC653917",0.00733637556173861,0.405855851948161,"No significant"
"20097","LOC641804",0.00140058329316783,0.0723962377939448,"No significant"
"20098","SLC27A1",0.0696748177694975,1.72890242418529,"No significant"
"20099","MGC45922",-0.00655238647201539,0.271427558203974,"No significant"
"20100","CASP8",-0.0482985115735381,1.38104466313104,"No significant"
"20101","CD200",-0.0139562164661209,1.1253504464661,"No significant"
"20102","LOC651769",0.0064014378734738,0.391972760146021,"No significant"
"20103","HEATR1",0.0464536840120644,1.25517648320275,"No significant"
"20104","BMF",0.0054602907767185,0.352684117384185,"No significant"
"20105","CEP63",-0.182485079905446,5.77488980862115,"Down regulated"
"20106","SLC5A3",-0.00106646881683847,0.0285202623728183,"No significant"
"20107","TRIB3",0.00454863433123087,0.0816051708704318,"No significant"
"20108","LOC727948",0.03472238365989,2.42920177095979,"No significant"
"20109","RP11-49G10.8",0.00730404894138026,0.434745630319454,"No significant"
"20110","C19orf19",0.00531353406266444,0.319151967660653,"No significant"
"20111","LOC649179",-0.0102424415684972,0.758935626487354,"No significant"
"20112","LOC653227",-0.00184952971677887,0.076067426879422,"No significant"
"20113","HSDL2",-0.0887217670027134,2.10293183767466,"No significant"
"20114","C19orf10",0.00558845978488165,0.0918627556464743,"No significant"
"20115","HIP1R",0.0231135852612043,1.70895703916976,"No significant"
"20116","OR5AC2",-0.0018203256389242,0.0720744539184198,"No significant"
"20117","CCNT2",-0.000639295415985508,0.0080434875292387,"No significant"
"20118","ARL2",0.012953250795892,0.161717342058629,"No significant"
"20119","NUDT18",0.0912138208572895,3.53799497520671,"No significant"
"20120","CXCL1",0.00249270166153792,0.0760593837700599,"No significant"
"20121","ADAMTS20",0.0033223900326913,0.157599261424071,"No significant"
"20122","PARVB",0.038322270345823,0.27106474749879,"No significant"
"20123","PNPLA2",0.156086296803913,2.19275496052048,"Up regulated"
"20124","LOC389517",-0.00288479850602918,0.103738441610093,"No significant"
"20125","KCNIP4",-0.00189723266445974,0.102885694079423,"No significant"
"20126","RPS15A",-0.208916040086191,1.60852654665943,"Down regulated"
"20127","RABL5",-0.00682541051412056,0.313329529560505,"No significant"
"20128","LOC645015",-0.0148086564244068,0.849425026669734,"No significant"
"20129","LOC652599",-0.0167221024523876,1.61550046919384,"No significant"
"20130","MFAP2",-0.00262584828137324,0.147068884731359,"No significant"
"20131","MAPK14",0.0981313562813675,2.81491060285409,"No significant"
"20132","PLEC1",0.000593884729704897,0.0249285474019338,"No significant"
"20133","FLJ35740",0.0288082068297761,1.96816096287895,"No significant"
"20134","HSH2D",0.146088466313266,2.69916740801521,"Up regulated"
"20135","LAMA2",-0.00550133912413653,0.302198457356135,"No significant"
"20136","CDKAL1",-0.0190308743122714,0.650933647644164,"No significant"
"20137","PCID2",-0.115311006405575,2.4159002406382,"Down regulated"
"20138","ZPBP2",-0.00646650474137456,0.289756483845366,"No significant"
"20139","SLC25A12",-0.0427090207495366,2.27552191108175,"No significant"
"20140","PCGF5",-0.00575703482260792,0.18480547230622,"No significant"
"20141","Septin 12",0.00670982272255127,0.115895940802531,"No significant"
"20142","SH3GL1",0.0180206849246014,0.612042166988901,"No significant"
"20143","ACOT7",0.00549664032022434,0.306047357942798,"No significant"
"20144","SPRYD3",0.00817041338442337,0.0344242422414639,"No significant"
"20145","LHCGR",-0.00672297112208398,0.394132536214855,"No significant"
"20146","LSM4",0.0369786956360088,0.732499039396261,"No significant"
"20147","TXNDC5",0.0755489931538431,0.768684615376796,"No significant"
